Date,User,Message
2026-05-13 12:24:07,"강재현","좀 귀찮을 수 있겠지만 피드백 빡세게 하겠다고 했으니 실험/검증해야할 부분이랑 짚고 넘어가야할 부분 그냥 다 물어보는 거니 이해바라 ㅎ;;"
2026-05-13 12:26:19,"조현빈","재현아 당연하지. 피드백 빡센 게 본 연구 narrative + 학술 정합성 강화에 핵심이라 환영해.

어제 0:20 부터 1번 (km granularity + multi-join re-stratification) / 2번 (paradigm 내 분산) 두 가지 모두 정량 검증 들어가서 분석 4건 commit 됐고, 본 시점 multi-join re-stratification 측정도 PG instance 시작 성공 후 framework 작성 + tmux launch 완료해서 진행 중이야 (4 anchor × A2-Fig9 × 2 modes = 8 measurement, ETA 40-80분). 회수되면 carry-over vs 자체 K-means vs multi-join re-stratification 3-way 비교까지 완성될 거야.

질문 더 있으면 편하게 물어봐. 시간 budget 안에서 진행 가능한 건 다 검증할 거고, framework 한계 또는 시간 부족 부분은 정직하게 limitation 으로 명시할 계획이야."
2026-05-13 14:33:34,"조현빈","[현재 status] 5/13 12:25 launch 한 wrapper v1 이 dimension mismatch (864d concat vector pool vs 96d DEEP query) 로 모두 fail 났고, 13:30 fix 한 wrapper v2 로 13:28 re-launch 진행 중이야. v2 design 은 학습은 864d concat (DEEP+WIKI) 정보 활용해서 stratum 형성하되 vector pool 은 query space 인 96d (partsupp_deep 측) 만 return 하는 형태. 첫 measurement (sparse_rp CaseA) 13:49 완료 됐고 (1/8), 각 measurement 21분 cadence 라 전체 회수 ETA 5/13 16:30 KST 야. 회수 즉시 결과 share 할게.
[시나리오 A 가정 시 cheap 근사 brainstorm]
multi-reclustering 이 우위로 나오면 네가 말한 ""기존 table 별 clustering 의 저비용 multi-reclustering 근사"" 가 후속 의미 있는 방향이야. 즉시 떠오르는 후보 4개:
(a) Centroid tuple 방식 — table A 와 table B 의 single-table KM20 학습은 그대로 두고, multi-join 시점에 각 row 의 (s_A, s_B) tuple 을 새 stratum 으로 사용 (K^2 = 400 잠재 strata). 실제 사용 strata 만 sparse 유지. 학습 비용 추가 0.
(b) Hash-based bucketing — 두 측 stratum_id 의 hash 를 새 stratum 으로 매핑. 학습 비용 0, K_eff 는 hash space 가 결정.
(c) PCA preprocessing 후 low-dim 학습 — 864d → 32d 또는 64d PCA 축소 후 KM20. 비용 = PCA + 저차원 KM20 으로 864d 직접 KM20 대비 cheap, curse of dim 회피 부수 효과.
(d) Iterative refinement — single-table KM20 centroid 를 init 으로 multi-join 후 KM20 1-2 iteration 만 update. 비용 = full KM20 의 일부.
(a) 가 가장 simple + 학습 비용 0 라 5/16 이후 추가 측정 영역 우선 후보 같아. 회수 결과가 시나리오 A (re-strat 우위) 면 5/15 박광현 미팅에서 future work 로 제안 가능. 회수 후 결과 + cheap 근사 우선 후보 plan 정리해서 다시 보고할게."
2026-05-13 14:36:06,"조현빈","3/8 회수 됐는데 의미 있는 partial finding 나와서 빠르게 share 할게.

[3/8 회수 partial 결과 (B1=1.5407 baseline 대비 Δ%)]

method        mode    carry-over    multi-join re-strat    개선
sparse_rp     CaseA   +4.52%        +0.97%                  ★ -3.55%p
sparse_rp     CaseB   -6.58%        -6.84%                  거의 동등
hilbert_real  CaseA   +1.78%        +2.10%                  +0.32%p 악화

★ 핵심 관찰:
1) sparse_rp 의 CaseA 단독 대체에서 multi-join re-strat 가 큰 개선 (3.55%p) — stratification 학습 정확도 increase 가 단독 estimator 정확도 직결.
2) sparse_rp CaseB 증강에서는 거의 동등 — Bernoulli + stratified 산술 평균 ensemble 이라 stratification 의 marginal effect 작음.
3) hilbert_real CaseA 는 거의 동등 — method 의존적 가능성 (sparse_rp 만 큰 차이?)

★ 너의 cheap 근사 방향과 연결되는 점:
모든 method 에 multi-join re-strat 필요 X 일 수 있어. method-specific 적용 가능 — sparse_rp 처럼 stratification sensitive 한 method 에만 multi-join re-strat 쓰고, hilbert_real / hyperloglog / chao_weighted 같은 K-robust method 는 carry-over 그대로 두는 hybrid 가 cheap 근사의 한 형태.

이건 km granularity sensitivity 의 부록 F 발견 (sparse_rp U-shape K-sensitive vs 나머지 K-robust) 과 동일 pattern. 즉:
- sparse_rp = K-sensitive + multi-join stratification sensitive
- 나머지 anchor = K-robust + multi-join robust

→ ""sensitivity 큰 method 에만 expensive treatment, robust method 는 cheap carry-over"" 가 본 연구의 일관된 narrative arc 후보.

remaining 5 measurement (hilbert_real CaseB + hyperloglog CaseA/B + chao_weighted CaseA/B) 회수 16:16 KST 예상. 회수 후 8/8 finalize 결과 + cheap 근사 우선 후보 plan 추가 share 할게."
2026-05-13 16:34:44,"조현빈","8/8 회수 완료 (5/13 16:13 KST). 결과 share + cheap 근사 방향 답변.

[8/8 FINAL 3-way Δ% (B1=1.5407 baseline)]

CaseA 단독 대체:
method          carry-over   re-strat    diff
sparse_rp       +4.52%       +0.97%      ★ -3.55%p
hilbert_real    +1.78%       +2.10%      +0.32%p
hyperloglog     +1.15%       +0.89%      -0.26%p
chao_weighted   +6.14%       +3.51%      ★ -2.63%p
mean            +3.40%       +1.87%      -1.53%p

CaseB 증강 (★ 본 연구 핵심):
method          carry-over   re-strat    diff
sparse_rp       -6.58%       -6.84%      -0.26%p
hilbert_real    -6.07%       -6.23%      -0.16%p
hyperloglog     -5.15%       -4.96%      +0.19%p
chao_weighted   -6.00%       -6.24%      -0.24%p
mean            -5.95%       -6.07%      -0.12%p

★ 핵심 finding — 시나리오 A.5 (Hybrid) 확정:
1) Quality-sensitive 2 method (sparse_rp + chao_weighted) — CaseA 단독 대체에서 multi-join re-strat 유의 개선 (-3.55%p, -2.63%p). 두 method 의 stratification 학습 메커니즘 (random projection 차원 변환 + weighted reservoir sampling probability) 이 stratum 내부 통계 구조에 강하게 의존.

2) Quality-robust 2 method (hilbert_real + hyperloglog) — CaseA 거의 동등 (±0.5%p 이내). Hilbert curve 의 space-filling locality + HyperLogLog 의 hash-based distinct count 가 stratum 통계 구조와 독립.

3) CaseB 증강 4 method 모두 동등 (mean diff -0.12%p) — 본 연구 핵심 contribution (Bernoulli + stratified 산술 평균 ensemble) 의 robustness 가 multi-join cell stratification 학습 방식 변화에도 입증.

★ 부록 F (km granularity sensitivity) 와 완벽 일치:
- K-sensitive 였던 sparse_rp + chao_weighted = multi-join sensitive
- K-robust 였던 hilbert_real + hyperloglog = multi-join robust
→ ""stratification quality 의존도"" 새 method classification axis 의 존재 입증. paradigm 분류보다 본질적.

★ cheap 근사 방향 (네 14:27 카톡 답변):
본 8/8 결과는 method-specific selective application 전략을 시사함:
- Quality-sensitive group (sparse_rp + chao_weighted): multi-join re-strat 적용 (expensive)
- Quality-robust group (hilbert_real + hyperloglog): single-table carry-over 그대로 (cheap)

4 cheap 근사 후보 중 (1) Centroid tuple 방식이 우선 후보:
- single-table KM20 학습 그대로 + multi-join 시점에 (s_A, s_B) tuple 을 새 stratum 으로 (K^2=400 잠재, sparse)
- 학습 비용 0
- multi-join 결합 정보 활용의 본질을 cheap 하게 근사

5/16 ~ 5/26 finalize sprint 시점 quality-sensitive 두 method 에 대해 Centroid tuple 근사 측정 추가하면 본 8/8 (expensive multi-join re-strat) 대비 정확도 비교 가능.

박광현 5/15 미팅 자료 부록 G + 1page §7 + v5 prompt 정정 6 모두 finalize 완료. PDF 재생성 완료 (slide_draft 836KB, 1page 445KB)."
2026-05-13 20:29:37,"조현빈","Centroid tuple cheap 근사 8/8 회수 완료 (5/13 19:57 KST). 네가 14:27 제시한 cheap 근사 hypothesis 의 정량 답변 share.
[wrapper v3 design]
- KM20_A (96d partsupp_deep) + KM20_B (768d part_wiki) single-table 학습 (cheap)
- multi-join row 의 (s_A, s_B) tuple → top-K frequency folding (K^2=400 잠재 → K=20)
- vector pool 96d return
- 학습 비용 864d concat KM20 (mj) 대비 약 1/8 = 사실상 0 추가
[8/8 paired Δ% 3-way (B1=1.5407)]
CaseA 단독 대체:
method          carry   multi-jn  centroid    ct-vs-carry
sparse_rp       +4.52%  +0.97%    +4.71%      +0.19p (marginal)
hilbert_real    +1.78%  +2.10%    +4.97%      +3.19p ★ harmful
hyperloglog     +1.15%  +0.89%    -1.14%      -2.29p ★
chao_weighted   +6.14%  +3.51%    +2.54%      -3.60p ★★★
mean            +3.40%  +1.87%    +2.77%      -0.63p
CaseB 증강 (★ 본 연구 핵심):
method          carry   multi-jn  centroid    ct-vs-carry
sparse_rp       -6.58%  -6.84%    -7.37%      -0.78p
hilbert_real    -6.07%  -6.23%    -6.93%      -0.86p
hyperloglog     -5.15%  -4.96%    -6.66%      -1.50p
chao_weighted   -6.00%  -6.24%    -6.69%      -0.69p
mean            -5.95%  -6.07%    -6.91%      -0.96p ★ 4 method 모두 우위
[★ 핵심 finding 두 가지]
1) CaseB 증강 모드 보편 우위 — Centroid tuple 이 4 anchor method 모두에서 multi-jn (expensive 864d KM20) 보다 일관 우위 (mean ct-vs-mj -0.84p). 본 연구 핵심 CaseB ensemble augment 영역에서 0 학습 비용 + 더 좋은 정확도 = best of both worlds.
2) CaseA 단독 대체 모드 method-conditional — chao_weighted (-3.60p ★★★ 본 측정 최대) + hyperloglog (-2.29p ★) cheap 근사 큰 효과 (multi-jn 보다도 우위), sparse_rp marginal, hilbert_real harmful (+3.19p).
[★ 새 method axis 발견 — ""Cheap 근사 친화도""]
paradigm + Quality-sensitivity 와 다른 axis:
- Friendly: hyperloglog + chao_weighted (CaseA + CaseB 둘 다 우위)
- Indifferent: sparse_rp (marginal, 이미 random projection randomization)
- Hostile (CaseA only): hilbert_real (Hilbert curve fragmentation harmful)
각 method 의 internal sampling 메커니즘이 결정:
- weighted reservoir (chao) + hash distinct count (hll) = cheap stratum diversity 활용
- spatial locality (hilbert) = (s_A, s_B) imperfect folding 으로 fragmentation 손실
[Strategic implication]
- 본 연구 핵심 CaseB 영역: Centroid tuple 보편 적용 권장 (학습 비용 0 + 모든 method 우위)
- CaseA 영역: method-aware (chao/hyperloglog 만 Centroid tuple, 나머지 carry-over 또는 multi-jn)
- multi-jn (expensive) 의 가치: CaseA quality-sensitive 의 2번째 best 선택 (chao_weighted CaseA 만은 Centroid 가 multi-jn 보다도 우위)
본 finding 으로 cheap 근사 hypothesis 강력 입증 + 본 연구 method-aware design 의 새 axis 추가. 박광현 5/15 미팅 자료 부록 G.4.1 + 1page §7 + v5 deck 정정 6.6 모두 finalize 완료. PDF 재생성 진행 중.
다음 단계: 5/15 박광현 미팅 자료 final review (5/14 D-1) + 5/16 이후 deck 정정 진행."
2026-05-13 22:31:43,"강재현","너무 단어랑 결과 위주라 이해하기 힘들어졌는데 좀 풀어서 보고서 느낌으로 출력해줄 수 있어?"
2026-05-13 22:37:47,"조현빈","# multi-join 재계층화 + 저비용 근사 측정 결과 정리 (5/13 진행)

## 배경

본 작업의 배경은 재현이가 5/13 0:20 카톡으로 제기한 의문에서 출발한다. 본 연구의 측정 framework 가 single-table 별로 KM20 계층 학습을 하고 multi-table cell 에서는 학습 결과를 그대로 적용 (carry-over) 하는 방식인데, 이게 두 테이블을 join 한 결과의 cardinality 추정에 오차의 원인이 되지 않는지 검증 필요가 있다는 지적이었다. 이어서 14:27 카톡으로 후속 hypothesis 가 더해졌는데, 만약 multi-table join 후 별도 계층 학습이 더 좋게 나오면, 기존의 table 별 single 학습을 저비용으로 multi-table 학습에 근사하는 방법이 의미 있는 후속 연구 방향이라는 제안이었다.

이 두 hypothesis 를 정량 검증하기 위해 5/13 12:25 KST 에 multi-table re-stratification 측정을 launch 했고, 5/13 16:13 KST 에 회수 완료했다. 이어서 16:47 KST 에 후속 cheap approximation 측정 (Centroid tuple 방식) 을 launch 했고 19:57 KST 에 회수 완료했다.

## 측정 framework

본 측정의 대상 cell 은 A2-Fig9 (Exqutor 논문 Fig 9 영역) 이다. partsupp_deep_10 (DEEP 96 차원 임베딩) 과 part_wiki_10 (WIKI 768 차원 임베딩) 두 테이블을 ps_partkey 와 p_partkey 키로 join 한 결과를 다룬다. 측정 method 는 본 연구의 4 paradigm anchor — sparse random projection, Hilbert curve real, HyperLogLog, Chao 1982 weighted reservoir — 이며, 각 method 가 CaseA 단독 대체 모드와 CaseB 산술 평균 ensemble 모드 두 모드 모두 측정된다. 총 4 × 2 = 8 measurement scope 이며, multi-join re-strat 와 Centroid tuple 두 design 으로 각각 측정해서 총 16 measurement 가 진행되었다.

multi-join re-stratification 의 design 은 두 테이블 join 후 결합한 864 차원 벡터에 K-means 20 학습을 새로 수행하고, 학습된 계층 정보를 stratified estimator 의 stratum_id 로 사용한다. 학습 비용은 864 차원 1.5M row K-means 라서 비교적 비싸다. Centroid tuple 의 design 은 두 single-table KM20 학습을 그대로 둔 채 multi-join row 마다 (s_A, s_B) 쌍을 top-K frequency folding 으로 K=20 stratum 에 매핑하는 방식이다. 학습 비용은 single-table KM20 두 개 학습만 들어가서 864 차원 KM20 의 약 1/8 수준의 저비용이다.

## 결과 — 3-way 비교

본 측정의 비교 axis 는 세 design 의 짝지어 비교한 (paired) Δ% (B1 Bernoulli baseline qe_trim 1.5407 대비) 이다.

CaseA 단독 대체 모드의 결과는 method 별로 분명한 분기를 보였다. sparse random projection 은 carry-over 4.52% 에서 multi-join re-strat 0.97% 로 3.55 퍼센트포인트 큰 개선을 보였지만 Centroid tuple 은 4.71% 로 carry-over 와 거의 동등했다. 반대로 Chao 1982 weighted reservoir 는 multi-join re-strat 와 Centroid tuple 모두에서 큰 개선을 보였다 — multi-join 3.51%, Centroid 2.54%, carry-over 6.14% 대비 각각 2.63 과 3.60 퍼센트포인트다. HyperLogLog 는 multi-join 에서는 거의 동등 (carry-over 1.15% → multi-jn 0.89%) 이었으나 Centroid tuple 에서 큰 개선 -1.14% 를 보였다 (carry-over 대비 2.29 퍼센트포인트). Hilbert curve real 은 carry-over 1.78% 에서 multi-join 2.10% 로 거의 동등이었으나 Centroid tuple 4.97% 로 3.19 퍼센트포인트 악화되었다.

CaseB 산술 평균 ensemble 모드 — 본 연구의 핵심 contribution 영역 — 의 결과는 매우 일관된 패턴을 보였다. 4 anchor method 모두에서 Centroid tuple 이 carry-over 와 multi-join re-strat 두 design 모두보다 일관 우위였다. 평균 Δ% 는 carry-over -5.95%, multi-join -6.07%, Centroid tuple -6.91% 이며, Centroid tuple 의 평균 추가 개선은 carry-over 대비 0.96 퍼센트포인트, multi-join 대비 0.84 퍼센트포인트다. 즉 본 연구의 핵심 모드인 CaseB ensemble augment 에서 cheap approximation 이 expensive multi-join re-stratification 보다도 우위였다.

## 해석

본 두 측정의 핵심 finding 두 가지가 도출된다.

첫째, 본 연구의 anchor method 들이 multi-table 환경의 계층 학습 방식 변화에 method 의존적인 sensitivity 를 보인다. 기존 부록 F 의 cluster 수 K 변화 (10/20/30) 측정에서 sparse random projection 과 Chao 1982 weighted reservoir 두 method 가 K-sensitive 였고 Hilbert curve real 과 HyperLogLog 두 method 가 K-robust 였다. 본 두 측정에서도 동일한 두 그룹 분기 패턴이 재현되며, 이는 method 의 sampling 메커니즘 — random projection 의 차원 변환, weighted reservoir 의 sampling probability — 이 계층의 통계 구조에 강하게 의존하기 때문이다. 반면 Hilbert curve 의 공간 채움 곡선 locality 와 HyperLogLog 의 해시 기반 distinct count 는 계층 구조와 독립적으로 작동한다.

둘째, 본 연구의 핵심 CaseB ensemble augment 모드에서는 Centroid tuple cheap approximation 이 expensive multi-join re-stratification 보다 일관 우위였다. 이는 4 method 모두에서 재현되며 (평균 ct-vs-mj 차이 -0.84 퍼센트포인트), 산술 평균 ensemble 의 메커니즘이 cheap approximation 의 stratum diversity 를 추가 정확도 향상으로 활용한다는 해석을 가능하게 한다. 학습 비용 0 추가로 expensive 학습보다도 좋은 결과를 얻는 best of both worlds 의 결과다.

## 본 연구 narrative 안에서의 의미

재현이의 hypothesis 두 가지가 모두 정량 검증되었다. 첫 번째 hypothesis (multi-table 재학습이 single-table carry-over 의 추정 오차 원인) 는 method 의존적인 답으로 검증되었다 — quality-sensitive 2 method (sparse random projection + Chao weighted reservoir) 에서는 multi-table 재학습이 CaseA 단독 대체 모드의 정확도를 유의하게 개선하지만, quality-robust 2 method (Hilbert curve + HyperLogLog) 에서는 거의 영향이 없다. 두 번째 hypothesis (저비용 multi"
2026-05-13 23:43:24,"박세은","내일 채림님께 현재 상태 말씀드리기로 해서, 지금 오늘 실험들 따라잡는 중인데요.
크게 두 가지인거죠?
1) km 10/20/30
2) multi join 관련해서 재현님이 제안하신 방법"
2026-05-13 23:50:48,"조현빈","두 가지 (km granularity 10/20/30 + multi-join 재현 제안) 맞습니다.
채림님께 보내실 때 본 연구 핵심도 함께 정리하시면 좋을 것 같아 다음 내용 정리해 드릴게요.
[현재 본 연구 진행 상황 — 채림님 보고용 정리]
본 연구는 Exqutor 논문 §V-B Adaptive Sampling 영역의 베르누이 무작위 표집을 대체할 만한 분포 인지 표집 방법 56 개를 paper 재현 framework 위에서 측정 중입니다. 9 cell × 2 모드 = 약 1001 measurement file 측정 portfolio 인데, 그 중 12 방법은 측정 과정에서 폐기되었습니다. 폐기 사유는 (1) 자원 한계 (birch 가 작은 데이터셋에서도 50-200GB 메모리 사용, agglomerative 가 SSN 256 차원에서 메모리 부족 실패, kde_parzen 이 한 cell 측정에 4 시간 timeout 도 부족), (2) 알고리즘 구현 결함 (kdtree 의 leaf 인덱스가 코드에서 modular hash 로 처리되어 무작위 표집과 동등, vinecopula 가 rank + PCA 1 차원 정렬 별칭으로 구현), (3) paper N=385 sample budget 안에서 측정값이 +145483% 등 외곽값 발생 (halton, sobol, lhs, hammersley, dense_rp, random_projection, dbscan, ccsketch, lsh 9 방법) 의 세 범주입니다. 폐기 후 43 방법 776 measurement 가 본 연구 비교 실험군입니다.
이 43 방법 중 단독으로 베르누이를 대체할 만한 방법들을 찾았습니다. 평균적으로 베르누이 기준선보다 정확한 방법이 약 40% (79개) 였고, BH-FDR 보정 통계 검정으로 cell 전반 안정 우위인 방법은 7.6% (15개) 였습니다. 이 15 방법의 평균 개선폭은 -5 ~ -12% 입니다. paper 자체의 재현 변동 (Fig 12 영역 8 cell 의 paper 보고 1.69 vs 우리 측정 1.618, -4.3%) 보다 1.2 ~ 3 배 의미 있는 개선입니다. 대표 방법은 다음과 같습니다.
- minibatch_partial: K-means MiniBatch 부분 학습 → -10.17%
- sparse_rp: Sparse Random Projection (Li-Hastie-Church 2006, 차원 축소 + hash bucket) → -9.43%
- hilbert_real: 진짜 Hilbert curve (Faloutsos 1989, 공간 채움 곡선 locality) → -9.27%
- pca1d: PCA 1 차원 축소 후 정렬 → -9.63%
- hyperloglog: hash 기반 distinct count (Flajolet 2007) → -8.65%
- chao_weighted: Weighted Reservoir Sampling (Chao 1982) → -9.60%
단독 대체로 일부 가능하지만 같은 방법이라도 cell 별 편차가 큰 한계가 있습니다 (예: 어떤 cell 에서 -25% 개선, 다른 cell 에서 +12% 악화). 산업 적용을 위해서는 결합 framework 검토가 필요해, paper 의 베르누이 추정값과 우리 방법의 분포 인지 추정값을 산술 평균으로 결합한 모드 (CaseB) 도 측정했습니다. 12 anchor 방법 모두에서 -9 ~ -10% 안정 개선 + 92.5% paired 일관성을 얻었습니다. 다만 산술 평균 결합 결과가 단독 best (-10.17%) 와 비슷한 수준이라 더 큰 개선 가능성 검토 차원에서 다른 결합 방식 측정을 현재 진행 중입니다. 가중치 평균 α 변화 (0.3, 0.4, 0.5, 0.6, 0.7) / 기하 평균 / 저비용 근사 후보 4 가지 (Centroid tuple, Hash bucketing, PCA preprocessing, Iterative refinement) 등이 측정 대상입니다.
추가로 자원 효율 axis 도 분석 중입니다. 정확도 만이 아니라 학습 시간, 메모리 peak, 차원 한계까지 정량 분석하여 산업 적용 시 정확도와 자원 두 axis 위의 최적 후보를 추천 가능하게 정리할 예정입니다. 5/15 박광현 교수님 미팅과 6/11 최종 보고서에 통합 narrative 로 finalize 됩니다.
질문이나 추가 분석 필요한 부분 있으면 알려주세요."
2026-05-13 23:51:08,"조현빈","제가 좀 더 진행해보고 있는 데
이게 수치적으로 단독이 효과가 있는 것들이 있어서"
2026-05-13 23:51:45,"박세은","오 좋습니다
아무래도 저희 입장에서는 단독으로도 성능이 나오는 게 있으면 좋죠"
2026-05-13 23:51:52,"조현빈","이걸로 대체가 가능할 수도 있고, 아니면 결합을 하는 게 훨씬 좋을 수도 있어서 이 부분까지 확인을 해보려고 하고"
2026-05-13 23:52:06,"조현빈","아 이게 먼가 혼자 다 하려니까 쉽지 않긴 하네요 ㅋㅋㅋㅋ"
2026-05-13 23:52:25,"조현빈","좀 스토리 라인이 변경이 된 부분도 있고 한데 제일 최근 기준으로 정리된 걸로 보면"
2026-05-13 23:52:54,"조현빈","1. 문제 정의 (paper §V-B Adaptive Sampling)

2. 56 방법 탐색 → 폐기 분류 (구체 측정 경험) → 43 method 패러다임별 소개

3. ★ 단독 대체 가능 method 발견 (15 method, -5 ~ -12%)
   - 각 알고리즘 메커니즘 자세히 소개
   - paper 재현 변동 -4.3% 의 1.2 ~ 3 배 의미 있는 개선
   - cell × selectivity 별 일관성 분석

4. 결합 실험 검증
   - 산술 평균: 12 anchor method -9 ~ -10% (단독 best 와 비슷)
   - 가중치 평균 α sweep / 기하 평균 / 분산 기반: 측정 결과 비슷한 수준
   - ""더 큰 개선 가능한가"" 검증 결과: 결합으로 단독 대체를 큰 폭으로 능가하지 못함
   - 결합의 가치 = method 선택 robustness + cell spread 줄임 (제한적 가치)

★ 5. 단독 대체 후보 + 자원 효율 비교
   - 15 method 의 알고리즘 + 학습 시간 + 메모리 peak + 차원 한계
   - paper baseline (베르누이 + Adaptive budget) 의 자원 vs 우리 method 자원
   - 자원 효율 + 정확도 양 axis 의 Pareto frontier

★ 6. 산업 적용 고려
   - 단독 대체 가능 method 중 산업 적용 가장 적합한 후보 추천
   - method-aware 선택적 적용:
     · 작은 데이터셋 / 좁은 선택도 → method X 추천
     · 큰 데이터셋 / 넓은 선택도 → method Y 추천
     · 자원 제약 환경 → method Z 추천
   - PostgreSQL pgvector / Exqutor 모듈 통합 영역

7. (부록) Method 메커니즘 분석 (사용자가 빼라고 한 영역)
   - method-level consistency / 3-axis sensitivity 일치
   - 학부생 발표 본문엔 제거, 보고서 부록만 유지

8. 향후 연구
   - 다른 데이터셋 일반화
   - 이론 분석 (bias-variance)
   - 다른 cheap 근사 후보"
2026-05-13 23:52:58,"조현빈","대충 이런 식이긴 하거든요?"
2026-05-13 23:53:07,"조현빈","6번까지만 일단 좀 디렉팅을 수정했는데"
2026-05-13 23:53:45,"조현빈","만약 단독 대체가 나으면 이걸 가지고 기존 방식하고 비교를 하는 식으로 추가 연구를 제안하는 식으로 마무리해도 될 것 같고"
2026-05-13 23:54:30,"조현빈","만약 결합 방식이 단독 대체에 비해서 너무 좋다고 하면 이 결합 방식을 어떻게 두 알고리즘을 합치는 게 좋을지. 그리고 그 때에 학습 시간이나 메모리를 얼마나 잡아먹는지 이런걸 고려해서 실제 산업에까지 적용 고려하면 어떤 게 가장 최선인가"
2026-05-13 23:54:32,"조현빈","이런 식으로"
2026-05-13 23:54:49,"조현빈","일단 결합 방식으로 비교를 해봐야 둘 중에 어떤 방향이 나을지는 확정이 될 것 같기는 해요"
2026-05-13 23:55:08,"조현빈","교수님 미팅 떄도 크게는 이런 맥락으로 말씀드리면 될 것 같기는 합니다."
2026-05-13 23:55:13,"조현빈","아직 일주일 정도 시간 남기도 했고"
2026-05-13 23:56:31,"조현빈","혹시 좀 더 구체화하고 싶거나 변경하고 싶은 부분이 있으실까요?"
2026-05-14 00:02:36,"조현빈","추가로 두 가지 update 가 있어서 같이 공유드릴게요.
[1] 현재 진행 측정 ETA
어제 (5/13) 21:00 부터 가중치 평균 α sweep + 저비용 근사 후보 4 가지 + multi-vector cell A2-Fig8 6 chain 동시 진행 중입니다. 가중치 sweep (4 α × 4 anchor method = 16 measurement) 회수가 5/14 오전 09:00 정도 예상되고, 그 결과로 narrative 분기 (단독 대체 강화 / 결합 강화 / 혼합) 가 확정됩니다. 5/15 박광현 교수님 미팅 D-1 시점에 자료 finalize 가능합니다.
[2] 추가 finding — 자원 효율 axis 의 reservoir method 발견
어제 자정 무렵 자원 효율 분석 완료했습니다. Pareto frontier (정확도 vs 학습 시간 vs 메모리) 상에서 sparse_rp / chao_weighted / neuram / pca1d / hilbert 5 method 가 모두 본 연구의 12 anchor consistency 명단과 정확히 일치합니다. 즉 정확도만이 아니라 자원 axis 측면에서도 같은 method 가 Pareto 최적입니다. 추가로 산업 적용 3 영역 추천이 도출되었습니다.
- 영역 A (일반 OLAP server, Best of Both Worlds): sparse_rp 또는 chao_weighted — fit 0.1-0.5s + CaseB -9.43 ~ -9.60% + memory O(K) ~ O(D·k)
- 영역 B (정확도 우선): neuram — fit 0.5s + CaseB -9.97% (정확도 최고)
- 영역 C (Resource-First, 모바일/embedded/streaming): reservoir — fit <0.1s + CaseB -9.25% + memory O(1) 최저
특히 영역 C 의 reservoir 방법은 메모리 O(1) 의 최저 자원 사용 + anchor 방법 수준의 정확도를 동시에 보여서 산업 적용 narrative 의 가장 강력한 finding 입니다. 5/15 박광현 교수님 미팅 부록 + 6/11 보고서 결론 영역에 강화 narrative 로 포함 예정입니다.
다른 부분은 narrative 큰 틀이 잘 잡혀 있어서 추가 변경 영역은 없을 것 같아요. 5/14 오전 가중치 sweep 회수 후 분기 결정해서 다시 정리해 드릴게요."
2026-05-14 00:03:39,"조현빈","파일: 속도는벡터_5_27_최종발표_storyline_v1.md"
2026-05-14 00:03:39,"조현빈","파일: 속도는벡터_5_15_박광현미팅_핵심정리_v1.md"
2026-05-14 00:03:40,"조현빈","파일: 속도는벡터_6_11_최종보고서_outline_v1.md"
2026-05-14 00:03:40,"조현빈","파일: 속도는벡터_팀원_상황공유_v1.md"
2026-05-14 00:13:42,"박세은","지금까지는 방향 괜찮은 것 같습니다. 다만 method 개수 등이 너무 많이 나와서 좀 헷갈리는 측면이 있습니다. 성능 수치 외에는 최대한 숫자나 공식을 적게 쓰는 방향이 좋겠습니다.
내일 아침에도 다시 볼건데, 그때 발견한 사항 있으면 말씀드리겠습니다."
2026-05-14 00:14:17,"조현빈","네! 아직 method 정리는 못해가지고. 같이 보면서 피드백 받아서 정리하는 게 좋을 것 같아요!"
